ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
14,0000000000;MT;602138,0000000000;7506316,0000000000;153,0000000000;4,0000000000;10,0000000000;452,0000000000;396,7027893100;425,0000000000;6,0000000000;1042,0000000000;2142,0000000000;0,6688741446;0,2765656710;174,7308897972;0,3403594792;2,5908658504;3471,0388184000;5,4696450233;4,0082883835;376,9890747100;19,7137146000;0,2918203175;-0,0029341199;0,0071223513
15,0000000000;LA;604434,0000000000;7508416,0000000000;296,0000000000;1,0000000000;11,0000000000;569,0000000000;396,7027893100;632,0000000000;6,0000000000;1263,0000000000;1822,0000000000;0,4849225879;0,2765656710;174,7308897972;0,2394687384;2,5908658504;3471,0388184000;5,4696450233;4,0082883835;376,9890747100;19,7137146000;0,2918203175;-0,0029341199;0,0071223513
16,0000000000;CX;604255,0000000000;7508058,0000000000;507,0000000000;1,0000000000;7,0000000000;815,0000000000;438,6879882800;1105,0000000000;7,0000000000;1589,0000000000;1812,0000000000;0,2423723042;0,1373107135;174,2014527321;0,1339522600;-4,7585616112;1525,3543701000;5,3672685623;1,3856698275;361,4342651400;77,2537231450;0,9975119829;0,0046692756;0,0176962037
17,0000000000;LVA;603194,0000000000;7508792,0000000000;567,0000000000;3,0000000000;3,0000000000;917,0000000000;400,4740905800;1112,0000000000;1,0000000000;1726,0000000000;2079,0000000000;0,3030397892;0,3915704787;179,2871910334;0,1770846099;7,4214534760;2223,6662598000;4,4613456726;5,4570846558;361,7144775400;38,7596130370;0,7511503100;-0,0004727329;0,0047979010
18,0000000000;RY;603891,0000000000;7508778,0000000000;160,0000000000;1,0000000000;1,0000000000;377,0000000000;360,6166992200;340,0000000000;2,0000000000;882,0000000000;2103,0000000000;0,7216536999;0,1368519515;177,6560807228;0,3553002477;-28,5612468720;3450180,2500000000;13,6294126510;7,1966190338;360,3524475100;0,2642517090;0,0047625569;-0,0091414656;-0,0204260126
19,0000000000;PV;602342,0000000000;7506683,0000000000;353,0000000000;4,0000000000;6,0000000000;896,0000000000;385,6706848100;1343,0000000000;0,0000000000;1752,0000000000;1689,0000000000;0,1141160950;0,1254264414;174,0644235611;0,0646165386;-3,3201043606;5259,7841797000;6,6967077255;1,5789320469;375,5731506300;10,0975341800;0,1423148960;-0,0016060171;-0,0022820579
20,0000000000;LA;603589,0000000000;7508152,0000000000;324,0000000000;1,0000000000;7,0000000000;674,0000000000;424,6849060100;738,0000000000;5,0000000000;1052,0000000000;1251,0000000000;0,2579185665;0,0909525529;176,1169404984;0,1101016030;39,4555969240;910,7058105500;4,5738172531;0,6384038329;363,8862915000;60,7986145020;1,0000000000;0,0093028918;0,0757789984
21,0000000000;CX;603757,0000000000;7508360,0000000000;267,0000000000;1,0000000000;7,0000000000;607,0000000000;369,9281005900;645,0000000000;0,0000000000;1294,0000000000;1963,0000000000;0,5053681135;0,2067829073;179,0373384357;0,2598580420;0,3328738213;5192,2919922000;6,1747093201;2,9988634586;365,2141418500;4,7139587402;0,0931210145;-0,0045021921;0,0010985718
22,0000000000;CX;601091,0000000000;7506879,0000000000;427,0000000000;1,0000000000;9,0000000000;733,0000000000;514,8009033200;989,0000000000;1,0000000000;1457,0000000000;1708,0000000000;0,2665925026;0,2489283085;179,1719241738;0,1401195228;11,0108566280;1907,0083008000;4,7927856445;2,9958510399;403,0711364700;111,7297668500;0,9947788119;0,0017711804;0,0069025010
23,0000000000;CX;601156,0000000000;7506780,0000000000;128,0000000000;1,0000000000;1,0000000000;271,0000000000;492,6849060100;226,0000000000;3,0000000000;808,0000000000;1881,0000000000;0,7854769826;0,3526093662;177,4780466557;0,3493035138;-1,1538977623;3504,3918457000;5,2195663452;5,4500608444;401,4559936500;91,2289123540;0,9059157968;0,0017221650;-0,0004314299
24,0000000000;CY;604176,0000000000;7509574,0000000000;242,0000000000;7,0000000000;2,0000000000;470,0000000000;358,4565124500;512,0000000000;2,0000000000;1143,0000000000;1847,0000000000;0,5659177899;0,0174981393;179,0458424687;0,2721157670;14,1941156390;1009,8494263000;6,8329787254;0,0847437978;356,7379150400;1,7185974121;0,0269671958;0,0004299994;0,0342702642
25,0000000000;GX;604062,0000000000;7509474,0000000000;323,0000000000;7,0000000000;2,0000000000;679,0000000000;357,5517883300;672,0000000000;6,0000000000;1360,0000000000;2150,0000000000;0,5237420201;0,0303014666;175,0056772232;0,2834313810;0,6192181110;1805,0700684000;7,0526976585;0,2017717063;356,2694091800;1,2823791504;0,0203526225;0,0006647328;0,0030399018
26,0000000000;CX;602415,0000000000;7505126,0000000000;459,0000000000;5,0000000000;1,0000000000;737,0000000000;389,6694946300;971,0000000000;0,0000000000;1430,0000000000;1667,0000000000;0,2638362348;0,1477347463;174,1029896736;0,1366849989;0,4990777671;3953,1708984000;6,2453875542;1,8424955606;374,9684448200;14,7010498050;0,2033573985;-0,0021178834;0,0115197971
27,0000000000;PV;603023,0000000000;7504329,0000000000;491,0000000000;5,0000000000;4,0000000000;877,0000000000;444,9309082000;1101,0000000000;0,0000000000;1693,0000000000;2071,0000000000;0,3058007658;0,2448196411;173,7566308975;0,1780469865;-5,2948484421;5626,1591797000;6,4268164635;4,0526533127;373,2035217300;71,7273864750;0,7194862366;-0,0035099331;-0,0132670095
28,0000000000;CX;603060,0000000000;7504384,0000000000;236,0000000000;5,0000000000;4,0000000000;482,0000000000;443,7349853500;446,0000000000;6,0000000000;1254,0000000000;2090,0000000000;0,6482650042;0,2888019979;175,9080667496;0,3272293210;-10,3717508320;5999,0341797000;5,9711012840;4,7235808372;373,1495056200;70,5854797360;0,6717457771;-0,0066840337;-0,0062877582
29,0000000000;CX;603423,0000000000;7509012,0000000000;382,0000000000;6,0000000000;9,0000000000;718,0000000000;391,3991088900;919,0000000000;4,0000000000;1339,0000000000;1616,0000000000;0,2749506831;0,0168747362;178,3854169846;0,1387524754;64,9894714360;946,3007812500;6,4576931000;0,0744526386;359,4170837400;31,9820251460;0,7790201902;0,0000021561;0,1793752164
30,0000000000;GX;603891,0000000000;7508139,0000000000;229,0000000000;1,0000000000;10,0000000000;509,0000000000;388,4739990200;475,0000000000;0,0000000000;1087,0000000000;1881,0000000000;0,5967742205;0,1254339367;174,7092728615;0,2867047191;-7,7215161324;8139,1196289000;7,1332392693;1,7231333256;363,4503173800;25,0236816410;0,4230444133;-0,0013994856;0,0042959517
31,0000000000;LA;602084,0000000000;7508038,0000000000;458,0000000000;2,0000000000;9,0000000000;713,0000000000;477,0369873000;898,0000000000;1,0000000000;1312,0000000000;1453,0000000000;0,2360697538;0,2939849496;179,0141422153;0,1132498980;11,9569387440;1739,2523193000;4,7141227722;3,7712397575;392,1361389200;84,9008483890;0,9956979752;0,0036914926;0,0104782563
32,0000000000;CX;602120,0000000000;7508147,0000000000;477,0000000000;2,0000000000;1,0000000000;941,0000000000;438,7275085400;1227,0000000000;0,0000000000;1632,0000000000;2072,0000000000;0,2561382353;0,2483853698;179,9335335493;0,1527292430;-10,0224294660;7542,0380859000;6,7048187256;4,3771591187;388,0100097700;50,7174987790;0,6247691512;-0,0004873950;-0,0125809647
33,0000000000;GX;604468,0000000000;7509305,0000000000;344,0000000000;7,0000000000;2,0000000000;707,0000000000;363,5403137200;610,0000000000;7,0000000000;1583,0000000000;3011,0000000000;0,6630765200;0,0968219414;174,4132995605;0,4177589417;2,7095811367;3722,3308105000;6,6119451523;1,0538811684;357,7384338400;5,8018798828;0,0902215391;-0,0007281158;-0,0018421665
34,0000000000;RL;602447,0000000000;7506551,0000000000;357,0000000000;4,0000000000;8,0000000000;594,0000000000;408,7998962400;743,0000000000;2,0000000000;1131,0000000000;1394,0000000000;0,3046326637;0,1821158975;178,4217271805;0,1368222088;12,1795415880;1337,2536621000;4,6915512085;1,8450292349;373,8757324200;34,9241638180;0,5000736117;0,0042146938;0,0165727120
35,0000000000;SX;603404,0000000000;7509360,0000000000;465,0000000000;7,0000000000;2,0000000000;863,0000000000;366,7178039600;1011,0000000000;1,0000000000;1578,0000000000;2138,0000000000;0,3578913808;0,0433966741;179,4351676107;0,2074487805;1,9320739508;19052,3496090000;9,0497798920;0,5155264735;358,1541748000;8,5636291504;0,1569743455;0,0000366667;0,0031968756
36,0000000000;CY;604476,0000000000;7509464,0000000000;258,0000000000;7,0000000000;2,0000000000;523,0000000000;357,0009460400;571,0000000000;1,0000000000;1216,0000000000;2279,0000000000;0,5992982388;0,0068253535;173,7800469398;0,3263694048;-0,1286452264;30674,6914060000;12,0695257190;0,0588390231;357,0009460400;0,0000000000;0,0000000000;-0,0003672737;-0,0065888404
37,0000000000;CX;603355,0000000000;7507467,0000000000;316,0000000000;1,0000000000;6,0000000000;706,0000000000;370,9840087900;687,0000000000;2,0000000000;1457,0000000000;2332,0000000000;0,5448824167;0,0724578500;176,8924219608;0,3077066839;4,7744188309;3376,7092285000;6,5488624573;0,6741371751;368,8067932100;2,1772155762;0,0362753756;-0,0034404362;0,0187836904
38,0000000000;PA;604171,0000000000;7508231,0000000000;179,0000000000;1,0000000000;11,0000000000;398,0000000000;417,0913085900;550,0000000000;5,0000000000;930,0000000000;1314,0000000000;0,4098712504;0,3268653154;175,6234316826;0,1669580489;-0,8323270083;3812,0590820000;5,3856925964;5,0415844917;361,2417297400;55,8495788570;0,7627782822;0,0002472686;0,0088657662
39,0000000000;CX;603719,0000000000;7508558,0000000000;529,0000000000;1,0000000000;6,0000000000;932,0000000000;362,2720031700;1353,0000000000;0,0000000000;1858,0000000000;2137,0000000000;0,2246418297;0,0577487536;179,0739904046;0,1385159046;-59,4193458560;7775,1826172000;8,0993900299;0,6542381048;361,6538085900;0,6181945801;0,0120865880;-0,0015051467;-0,0077263964
40,0000000000;CX;603997,0000000000;7508100,0000000000;574,0000000000;1,0000000000;7,0000000000;869,0000000000;394,1218872100;1101,0000000000;1,0000000000;1668,0000000000;2145,0000000000;0,3216266036;0,2049954534;179,6487852037;0,1899102628;-0,4070567489;2335,5427246000;5,3847103119;2,5277280807;362,8149719200;31,3069152830;0,4971001148;0,0002535969;0,0031225320
41,0000000000;PV;603845,0000000000;7508017,0000000000;500,0000000000;1,0000000000;7,0000000000;875,0000000000;416,8891906700;1155,0000000000;1,0000000000;1633,0000000000;1961,0000000000;0,2586649656;0,2892037928;179,3153333068;0,1489650011;7,3801550865;1607,4222412000;4,4644374847;3,5018289089;363,8587036100;53,0304870610;0,8964523673;0,0004732379;0,0088270092
42,0000000000;CX;603251,0000000000;7508141,0000000000;371,0000000000;1,0000000000;6,0000000000;746,0000000000;363,1664123500;886,0000000000;2,0000000000;1477,0000000000;2188,0000000000;0,4235523641;0,0431590527;178,6615654230;0,2418875247;-2,4044055939;14084,8896480000;9,0997629166;0,5164365768;362,9566040000;0,2098083496;0,0035915242;-0,0018955411;-0,0437569655
43,0000000000;PVA;603454,9600000000;7507243,2300000000;576,0000000000;1,0000000000;7,0000000000;896,0000000000;395,7771911600;1086,0000000000;7,0000000000;1655,0000000000;2065,0000000000;0,3106950223;0,1733559668;174,0566453934;0,1801619232;6,3744482994;1959,5611572000;5,3808856010;1,9677350521;368,6716308600;27,1055603030;0,4465115666;0,0008889497;0,0141033372
44,0000000000;PVA;603433,8900000000;7507265,1900000000;471,0000000000;1,0000000000;7,0000000000;810,0000000000;392,8969116200;1010,0000000000;7,0000000000;1525,0000000000;1805,0000000000;0,2824156284;0,1843310297;174,4570569992;0,1525911689;3,4535613060;2066,2822266000;5,1829752922;2,0725786686;368,9613037100;23,9356079100;0,3945210278;0,0010296929;0,0134195145
45,0000000000;PVA;603410,9000000000;7507285,4700000000;510,0000000000;1,0000000000;11,0000000000;832,0000000000;388,0245971700;980,0000000000;7,0000000000;1528,0000000000;1828,0000000000;0,3019942939;0,2239484191;174,2638158798;0,1629098356;4,1190643311;2396,1931152000;5,3191499710;2,8452124596;369,0168151900;19,0077819820;0,3148326576;0,0021600954;0,0112947896
46,0000000000;PVA;603372,7000000000;7507309,7000000000;450,0000000000;1,0000000000;11,0000000000;830,0000000000;371,1456909200;1020,0000000000;0,0000000000;1491,0000000000;1764,0000000000;0,2672413886;0,1569260657;174,3748717308;0,1433710307;1,2279742956;6190,2001953000;6,6325373650;2,1785650253;369,7700805700;1,3756103516;0,0229362994;-0,0082621081;-0,0200533662
47,0000000000;GX;603316,0800000000;7507367,1200000000;303,0000000000;1,0000000000;6,0000000000;687,0000000000;370,4648132300;627,0000000000;1,0000000000;1474,0000000000;2569,0000000000;0,6076345444;0,0018892608;178,8219361305;0,3554172814;-4,0729651451;1426431,7500000000;16,5003452300;0,0207861699;370,4648132300;0,0000000000;0,0000000000;0,0000000000;0,0000000000
48,0000000000;RY;603265,6900000000;7507384,6800000000;362,0000000000;1,0000000000;6,0000000000;711,0000000000;370,5701599100;741,0000000000;1,0000000000;1395,0000000000;2057,0000000000;0,4703359604;0,0018892608;178,8219361305;0,2531418204;-57,1182556150;152772,7500000000;14,2663650510;0,0132963806;369,8761596700;0,6940002441;0,0114430198;0,0000000000;0,0000000000
49,0000000000;PVA;603289,1600000000;7507593,2700000000;147,0000000000;1,0000000000;7,0000000000;329,0000000000;396,1611022900;327,0000000000;5,0000000000;731,0000000000;1185,0000000000;0,5674602985;0,3242070079;176,4479122162;0,1976351440;8,0099763870;1801,9096680000;4,6451430321;4,2957143784;365,7925109900;30,3685913090;0,4777879119;0,0003768826;0,0097793732
50,0000000000;PVA;604112,8800000000;7508911,0900000000;220,0000000000;1,0000000000;7,0000000000;344,0000000000;382,9625854500;505,0000000000;7,0000000000;1030,0000000000;1645,0000000000;0,5302325487;0,1178728193;174,2169508934;0,2391608357;-2,4102895260;12609,1162110000;7,4455413818;1,6713317633;358,8772583000;24,0853271480;0,3862686753;-0,0002121815;0,0225497615
51,0000000000;LVA;603172,7500000000;7508901,1000000000;319,0000000000;3,0000000000;3,0000000000;765,0000000000;383,4334106400;872,0000000000;1,0000000000;1633,0000000000;2151,0000000000;0,4230896533;0,1017294899;179,3101177216;0,2391250283;3,8939478397;4223,6279297000;6,5002932549;1,1097877026;361,1464233400;22,2869873050;0,5019671917;-0,0011683970;0,0043605748
52,0000000000;PVA;603880,7900000000;7508674,5900000000;542,0000000000;1,0000000000;6,0000000000;959,0000000000;367,8302917500;1333,0000000000;6,0000000000;1833,0000000000;2150,0000000000;0,2345678955;0,2291710079;174,7622208595;0,1444654018;0,7738768458;9735,4033203000;6,6971769333;3,8785810471;360,9316101100;6,8986816406;0,1262544841;-0,0007894909;-0,0065672514
53,0000000000;GX;603797,6500000000;7508517,7200000000;453,0000000000;1,0000000000;6,0000000000;834,0000000000;369,5928039600;1143,0000000000;6,0000000000;1678,0000000000;2054,0000000000;0,2849546373;0,2777838409;175,1676654816;0,1667073518;4,4288754463;2989,9228516000;5,3158102036;3,9121592045;362,4748840300;7,1179199219;0,1350068599;-0,0031072069;0,0030868521
54,0000000000;CY;603740,6900000000;7508536,9600000000;502,0000000000;1,0000000000;6,0000000000;864,0000000000;361,5974121100;1206,0000000000;0,0000000000;1734,0000000000;2087,0000000000;0,2675372064;0,0183673725;179,4849610925;0,1593512595;-9,8375072479;225944,4375000000;12,7297754290;0,2963997424;361,5974121100;0,0000000000;0,0000000000;-0,0007225712;-0,0328762047
55,0000000000;PV;602329,0000000000;7506665,0000000000;426,0000000000;4,0000000000;10,0000000000;921,0000000000;389,6823120100;1372,0000000000;0,0000000000;1709,0000000000;1696,0000000000;0,1056062579;0,1669923663;174,2047777176;0,0602379702;-1,1591861248;3612,5729980000;6,0307164192;2,1192762852;375,5628051800;14,1195068360;0,1996688247;-0,0021063620;0,0048431177
56,0000000000;PV;603936,3700000000;7508504,0800000000;376,0000000000;1,0000000000;7,0000000000;760,0000000000;399,7291870100;857,0000000000;4,0000000000;1407,0000000000;1965,0000000000;0,3926293552;0,1383693218;176,6153211594;0,2124776542;9,5627031326;978,3030395500;4,5098624229;1,1807842255;361,7749023400;37,9542846680;0,6583097577;0,0065451413;0,0275666006
57,0000000000;CX;603618,7000000000;7508198,1900000000;614,0000000000;1,0000000000;7,0000000000;982,0000000000;420,7623901400;1227,0000000000;1,0000000000;1678,0000000000;1858,0000000000;0,2045380920;0,1569945812;179,3200396299;0,1170686483;38,5682945250;1149,5000000000;4,7602267265;1,4990864992;364,0128479000;56,7495422360;1,0000000000;0,0028416896;0,0149534978
58,0000000000;GX;603784,4600000000;7508380,6700000000;155,0000000000;1,0000000000;10,0000000000;362,0000000000;367,0910949700;407,0000000000;0,0000000000;826,0000000000;1125,0000000000;0,4686684012;0,0334062129;179,7163341939;0,1648805887;-21,1641826630;272099,9062500000;12,6638031010;0,7174096108;365,1599731400;1,9311218262;0,0376507416;-0,0010805569;-0,1225975081
59,0000000000;SX;603366,7800000000;7509348,3100000000;577,0000000000;7,0000000000;2,0000000000;856,0000000000;368,4508056600;1033,0000000000;1,0000000000;1579,0000000000;1968,0000000000;0,3115628064;0,0489763655;179,4907432795;0,1752905995;4,3346786499;25608,2832030000;9,2243785858;0,6399970651;358,3516540500;10,0991516110;0,1885584891;-0,0002921110;-0,0063411798
60,0000000000;CX;601184,0800000000;7506732,9800000000;100,0000000000;1,0000000000;1,0000000000;288,0000000000;475,8742065400;263,0000000000;3,0000000000;835,0000000000;1673,0000000000;0,7283057571;0,3990873098;177,3462188244;0,3049308062;-1,8455277681;4906,5683594000;5,4198389053;6,7955040932;400,8927612300;74,9814453130;0,7747493386;0,0004134979;-0,0015043194
61,0000000000;LVA;603228,7000000000;7507747,5100000000;135,0000000000;1,0000000000;3,0000000000;453,0000000000;392,5379638700;334,0000000000;5,0000000000;1100,0000000000;2452,0000000000;0,7602297068;0,0704778582;174,6548538208;0,4080400765;1,9249770641;6702,6088867000;9,0936622620;1,0758607388;364,8187866200;27,7191772460;0,4227657318;-0,0128636248;-0,0221315864
62,0000000000;GX;603983,6700000000;7509399,9600000000;453,0000000000;7,0000000000;2,0000000000;845,0000000000;356,7890930200;832,0000000000;0,0000000000;1560,0000000000;2444,0000000000;0,4920634925;0,0241048206;179,1653032899;0,2921701372;-7,4214100838;4363,8369141000;7,9761204720;0,1722067148;356,2907409700;0,4983520508;0,0080296202;-0,0004558289;0,0061791008
63,0000000000;GX;604399,0500000000;7509328,0900000000;390,0000000000;7,0000000000;2,0000000000;811,0000000000;358,7030944800;821,0000000000;0,0000000000;1653,0000000000;3017,0000000000;0,5721729994;0,0369596221;174,0729494095;0,3727087677;-3,4154570103;12403,7597660000;8,7813186646;0,3840369582;357,4697570800;1,2333374023;0,0192853063;-0,0005646767;-0,0062389164
64,0000000000;GX;601435,0500000000;7506608,8800000000;233,0000000000;1,0000000000;1,0000000000;528,0000000000;393,5716857900;426,0000000000;2,0000000000;1219,0000000000;2599,0000000000;0,7183471322;0,1746537983;176,9860780239;0,4061682224;-0,9912554026;105795,0703100000;10,0552053450;5,0676007271;393,5716857900;0,0000000000;0,0000000000;-0,0111657158;-0,0015941744
65,0000000000;CX;601512,2600000000;7506293,3300000000;603,0000000000;1,0000000000;1,0000000000;875,0000000000;467,8721923800;1243,0000000000;7,0000000000;1645,0000000000;1791,0000000000;0,1806196421;0,1763880402;179,9722215645;0,1023151651;39,4747161870;961,8441772500;4,2460994720;1,6092629433;388,5135498000;79,3586425780;1,0000000000;0,0080846949;0,0285111647
66,0000000000;PA;601814,5300000000;7505667,0300000000;296,0000000000;5,0000000000;6,0000000000;544,0000000000;379,8731994600;683,0000000000;0,0000000000;1083,0000000000;1471,0000000000;0,3658310175;0,0559804104;179,8938823938;0,1652222574;-10,7950649260;5732,5771484000;7,5937185287;0,5643740892;377,3630371100;2,5101623535;0,0378803089;-0,0034057032;-0,0013178440
67,0000000000;CX;603826,6000000000;7507991,9800000000;473,0000000000;1,0000000000;7,0000000000;858,0000000000;430,7661132800;1100,0000000000;1,0000000000;1552,0000000000;1763,0000000000;0,2315752655;0,1479217708;179,5447959006;0,1264784485;26,0916728970;910,7058105500;4,0829033852;1,1978323460;364,0019226100;66,7641906740;1,0000000000;0,0100356489;0,0857970864
68,0000000000;PA;604107,9200000000;7508268,7600000000;229,0000000000;1,0000000000;11,0000000000;442,0000000000;402,5423889200;478,0000000000;5,0000000000;1003,0000000000;1574,0000000000;0,5341130495;0,2425557375;175,7030005455;0,2331253439;4,3031077385;9965,5996094000;6,6616234779;4,1894197464;361,3579406700;41,1844482420;0,5972508788;-0,0016970434;-0,0110448012
69,0000000000;LVA;602872,0000000000;7507297,0000000000;363,0000000000;3,0000000000;3,0000000000;659,0000000000;441,7119140600;826,0000000000;4,0000000000;1356,0000000000;1638,0000000000;0,3295454681;0,2761299610;176,4721007347;0,1631832868;17,6616325380;1726,8303223000;4,7731385231;3,4789614677;372,6253967300;69,0865173340;0,9635319710;-0,0015889624;0,0187222976
70,0000000000;CX;603200,0000000000;7507364,0000000000;143,0000000000;1,0000000000;6,0000000000;420,0000000000;370,6755065900;298,0000000000;1,0000000000;1018,0000000000;2381,0000000000;0,7775289416;0,0018892608;178,8219361305;0,4068889618;-0,7009621859;15026,9814450000;11,9472608570;0,0083617773;369,6906738300;0,9848327637;0,0158112887;0,0003548427;-0,1878217012
71,0000000000;RL;602262,0000000000;7506173,0000000000;430,0000000000;4,0000000000;8,0000000000;766,0000000000;426,1069030800;1056,0000000000;3,0000000000;1481,0000000000;1642,0000000000;0,2171979249;0,2627965808;177,6325829029;0,1141854897;6,7344436646;1577,1949463000;4,5462427139;3,0900471210;374,5789184600;51,5279846190;0,7763300538;0,0022785275;0,0094178356
72,0000000000;RL;602341,0000000000;7506371,0000000000;392,0000000000;4,0000000000;5,0000000000;805,0000000000;407,1164856000;1018,0000000000;2,0000000000;1479,0000000000;1805,0000000000;0,2787814438;0,1401251704;178,1552037001;0,1509011835;-2,6909852028;2462,0703125000;6,1720657349;1,6777621508;374,9300537100;32,1864318850;0,4687203467;0,0034417715;-0,0238977987
73,0000000000;CY;604222,0000000000;7509629,0000000000;195,0000000000;7,0000000000;2,0000000000;453,0000000000;357,0552063000;355,0000000000;0,0000000000;1046,0000000000;2689,0000000000;0,7667542696;0,0129514933;179,5432310104;0,4352312386;-3,4994504452;4924,8466797000;8,9066267014;0,0817003027;356,5197753900;0,5354309082;0,0082996171;0,0000885280;-0,0016260949
74,0000000000;GX;603293,0000000000;7508253,0000000000;381,0000000000;1,0000000000;6,0000000000;734,0000000000;369,3591918900;851,0000000000;6,0000000000;1614,0000000000;2572,0000000000;0,5027753711;0,2196966708;175,4627637863;0,3064822555;6,4794001579;2578,3554688000;5,4122319221;2,8173129559;362,6023864700;6,7568054199;0,1229541600;-0,0030780702;0,0117896255
