ID;CLASSE;X;Y;banda1;geologia;Solos;banda2;mde;banda3;Flow Direct;banda4;banda5;ndvi;Slope;Aspect;savi;Convergence;Catchment A;Topographic;LS Factor;Channel Net;Vertical Di;Relative Sl;Profile Cur;Plan Curvat
11,0000000000;RL;602278,0000000000;7506274,0000000000;380,0000000000;4,0000000000;8,0000000000;682,0000000000;429,0000000000;977,0000000000;7,0000000000;1360,0000000000;1549,0000000000;0,2264449745;0,0526559092;179,6782494485;0,1140047833;55,3222961430;936,3242797900;5,3142166138;0,3263714314;384,0408325200;44,9591674800;0,4535815418;0,0005532487;0,1159501821
12,0000000000;MT;602216,0000000000;7506262,0000000000;372,0000000000;4,0000000000;5,0000000000;703,0000000000;420,0000000000;874,0000000000;6,0000000000;1355,0000000000;1607,0000000000;0,2954453826;0,2724376321;174,9847259521;0,1469723284;3,6274912357;1946,3659668000;4,9128890038;3,5071096420;384,0921325700;35,9078674320;0,3606581092;0,0018969843;0,0043308255
13,0000000000;MT;602177,0000000000;7506293,0000000000;417,0000000000;4,0000000000;5,0000000000;707,0000000000;408,0000000000;937,0000000000;6,0000000000;1427,0000000000;1666,0000000000;0,2800614536;0,3114135563;174,9167199135;0,1438248307;1,8880869150;2789,3320313000;5,1311154366;4,4621319771;384,2236938500;23,7763061520;0,2379873395;-0,0003597101;0,0047474769
14,0000000000;MT;602138,0000000000;7506316,0000000000;153,0000000000;4,0000000000;10,0000000000;452,0000000000;399,0000000000;425,0000000000;6,0000000000;1042,0000000000;2142,0000000000;0,6688741446;0,3018450737;175,0166640282;0,3403594792;-0,0966845527;3509,1857910000;5,3939504623;4,4917941093;384,1840210000;14,8159790040;0,1478531510;-0,0005542237;0,0056136190
15,0000000000;LA;604434,0000000000;7508416,0000000000;296,0000000000;1,0000000000;11,0000000000;569,0000000000;471,0000000000;632,0000000000;7,0000000000;1263,0000000000;1822,0000000000;0,4849225879;0,0333209969;178,4292036295;0,2394687384;37,7400970460;991,5005493200;6,5964860916;0,2123749107;380,3504638700;90,6495361330;0,9257546067;0,0000000000;0,0666666701
16,0000000000;CX;604255,0000000000;7508058,0000000000;507,0000000000;1,0000000000;7,0000000000;815,0000000000;442,0000000000;1105,0000000000;7,0000000000;1589,0000000000;1812,0000000000;0,2423723042;0,1173100248;175,1457138062;0,1339522600;15,2102689740;953,8324585000;4,6573586464;0,9501124024;380,0754699700;61,9245300290;0,6321495175;0,0057791835;0,0253615640
17,0000000000;LVA;603194,0000000000;7508792,0000000000;567,0000000000;3,0000000000;3,0000000000;917,0000000000;412,0000000000;1112,0000000000;1,0000000000;1726,0000000000;2079,0000000000;0,3030397892;0,3046749830;179,4414007068;0,1770846099;11,1884250640;1912,4053955000;4,7769989967;4,0253214836;375,8270263700;36,1729736330;0,3473255932;0,0001083769;0,0066696494
18,0000000000;RY;603891,0000000000;7508778,0000000000;160,0000000000;1,0000000000;1,0000000000;377,0000000000;374,4622802700;340,0000000000;0,0000000000;882,0000000000;2103,0000000000;0,7216536999;0,0018891200;179,6076941788;0,3553002477;-50,4603500370;753701,9375000000;15,8683977130;0,0183162112;374,4426269500;0,0196533203;0,0001880569;0,0000000000;0,0000000000
19,0000000000;PV;602342,0000000000;7506683,0000000000;353,0000000000;4,0000000000;6,0000000000;896,0000000000;389,0000000000;1343,0000000000;0,0000000000;1752,0000000000;1689,0000000000;0,1141160950;0,2058739662;174,2161612511;0,0646165386;-1,5323640108;5095,2607422000;6,3983569145;3,1155662537;383,7195739700;5,2804260254;0,0522972792;-0,0028477842;-0,0014233397
20,0000000000;LA;603589,0000000000;7508152,0000000000;324,0000000000;1,0000000000;7,0000000000;674,0000000000;418,0000000000;738,0000000000;5,0000000000;1052,0000000000;1251,0000000000;0,2579185665;0,2007035464;176,2476813793;0,1101016030;5,4807438850;1205,2635498000;4,5626010895;2,0780308247;376,3262329100;41,6737670900;0,4060195684;0,0055083493;0,0203799978
21,0000000000;CX;603757,0000000000;7508360,0000000000;267,0000000000;1,0000000000;7,0000000000;607,0000000000;376,1047363300;645,0000000000;0,0000000000;1294,0000000000;1963,0000000000;0,5053681135;0,0721357539;178,8950862885;0,2598580420;-3,2264740467;137353,5781300000;11,7497320180;1,8949197531;376,0595397900;0,0451965332;0,0004398171;-0,0047022435;-0,0229817275
22,0000000000;CX;601091,0000000000;7506879,0000000000;427,0000000000;1,0000000000;9,0000000000;733,0000000000;521,0000000000;989,0000000000;3,0000000000;1457,0000000000;1708,0000000000;0,2665925026;0,0996686518;178,4292036295;0,1401195228;21,0482101440;1077,8953857000;5,0924711227;0,8121805191;404,2121582000;116,7878418000;1,0000000000;0,0021893007;0,0444444455
23,0000000000;CX;601156,0000000000;7506780,0000000000;128,0000000000;1,0000000000;1,0000000000;271,0000000000;490,0000000000;226,0000000000;3,0000000000;808,0000000000;1881,0000000000;0,7854769826;0,4099850953;177,4251365662;0,3493035138;-0,0192450546;3536,7956543000;5,0682773590;6,5867776871;402,8192749000;87,1807250980;0,8118943572;0,0014142609;0,0008947925
24,0000000000;CY;604176,0000000000;7509574,0000000000;242,0000000000;7,0000000000;2,0000000000;470,0000000000;366,0000000000;512,0000000000;7,0000000000;1143,0000000000;1847,0000000000;0,5659177899;0,0235658623;174,5022130013;0,2721157670;32,6135292050;2569,5078125000;9,2377643585;0,2142426223;365,6050109900;0,3949890137;0,0034784360;-0,0008326393;-0,0589255653
25,0000000000;GX;604062,0000000000;7509474,0000000000;323,0000000000;7,0000000000;2,0000000000;679,0000000000;365,6934204100;672,0000000000;6,0000000000;1360,0000000000;2150,0000000000;0,5237420201;0,0014297615;175,8171706200;0,2834313810;-22,1425704960;2554,5390625000;10,6919431690;0,0042827302;365,6934204100;0,0000000000;0,0000000000;0,0001070966;-0,0510469712
26,0000000000;CX;602415,0000000000;7505126,0000000000;459,0000000000;5,0000000000;1,0000000000;737,0000000000;392,0000000000;971,0000000000;6,0000000000;1430,0000000000;1667,0000000000;0,2638362348;0,1113410145;174,8239636421;0,1366849989;-11,3292226790;9113,7099609000;7,3725509644;1,5124549866;383,1353759800;8,8646240234;0,0913584456;-0,0010905986;0,0000000000
27,0000000000;PV;603023,0000000000;7504329,0000000000;491,0000000000;5,0000000000;4,0000000000;877,0000000000;458,0000000000;1101,0000000000;0,0000000000;1693,0000000000;2071,0000000000;0,3058007658;0,3217505515;173,7168145180;0,1780469865;-1,6815202236;3417,3437500000;5,6458072662;5,1891880035;383,7389526400;74,2610473630;0,6736646891;0,0018973666;0,0000000000
28,0000000000;CX;603060,0000000000;7504384,0000000000;236,0000000000;5,0000000000;4,0000000000;482,0000000000;447,0000000000;446,0000000000;6,0000000000;1254,0000000000;2090,0000000000;0,6482650042;0,1335708946;175,4119658470;0,3272293210;-35,3930892940;11105,8466800000;8,0795278549;2,2872865200;383,7478027300;63,2521972660;0,5620923042;-0,0008487056;-0,0513949059
29,0000000000;CX;603423,0000000000;7509012,0000000000;382,0000000000;6,0000000000;9,0000000000;718,0000000000;393,0000000000;919,0000000000;3,0000000000;1339,0000000000;1616,0000000000;0,2749506831;0,0600203425;177,8412010670;0,1387524754;16,4583072660;964,9372558600;5,5597090721;0,4171174169;370,2313232400;22,7686767580;0,2081610560;0,0014451564;0,0312907808
30,0000000000;GX;603891,0000000000;7508139,0000000000;229,0000000000;1,0000000000;10,0000000000;509,0000000000;392,0000000000;475,0000000000;0,0000000000;1087,0000000000;1881,0000000000;0,5967742205;0,1365811825;179,7550213337;0,2867047191;-8,1292991638;9273,6718750000;7,5301017761;2,1186718941;377,7773437500;14,2226562500;0,1412475109;-0,0021607138;-0,0161690414
31,0000000000;LA;602084,0000000000;7508038,0000000000;458,0000000000;2,0000000000;9,0000000000;713,0000000000;481,0000000000;898,0000000000;1,0000000000;1312,0000000000;1453,0000000000;0,2360697538;0,2133686394;178,8239947557;0,1132498980;20,5454711910;1171,9693604000;4,6598386765;2,3207120895;403,5860290500;77,4139709470;0,9451354146;0,0052229380;0,0203307532
32,0000000000;CX;602120,0000000000;7508147,0000000000;477,0000000000;2,0000000000;1,0000000000;941,0000000000;454,0000000000;1227,0000000000;0,0000000000;1632,0000000000;2072,0000000000;0,2561382353;0,3046749830;179,4414007068;0,1527292430;1,4739017487;3109,9130859000;5,2632317543;4,4364361763;401,3137207000;52,6862792970;0,6308959127;-0,0022759154;0,0012704094
33,0000000000;GX;604468,0000000000;7509305,0000000000;344,0000000000;7,0000000000;2,0000000000;707,0000000000;367,0000000000;610,0000000000;1,0000000000;1583,0000000000;3011,0000000000;0,6630765200;0,0372505598;179,5363523960;0,4177589417;5,6131615639;2266,4572754000;7,0796012878;0,2764841616;366,8572387700;0,1427612305;0,0012741216;0,0004319070;0,0182008073
34,0000000000;RL;602447,0000000000;7506551,0000000000;357,0000000000;4,0000000000;8,0000000000;594,0000000000;414,0000000000;743,0000000000;3,0000000000;1131,0000000000;1394,0000000000;0,3046326637;0,2774542868;178,0704330206;0,1368222088;9,6402912140;1790,5533447000;4,8102502823;3,5297393799;383,5582885700;30,4417114260;0,3057442904;0,0024643394;0,0058787791
35,0000000000;SX;603404,0000000000;7509360,0000000000;465,0000000000;7,0000000000;2,0000000000;863,0000000000;369,0000000000;1011,0000000000;0,0000000000;1578,0000000000;2138,0000000000;0,3578913808;0,0320883878;173,7168145180;0,2074487805;5,6187982559;4367,9248047000;8,2315368652;0,2783377171;364,9776916500;4,0223083496;0,0350485630;-0,0000821349;0,0000000000
36,0000000000;CY;604476,0000000000;7509464,0000000000;258,0000000000;7,0000000000;2,0000000000;523,0000000000;365,1480712900;571,0000000000;3,0000000000;1216,0000000000;2279,0000000000;0,5992982388;0,0018182322;177,9285173416;0,3263694048;-2,3781957626;2427,6105957000;10,1685552600;0,0055314414;365,0863037100;0,0617675781;0,0005423912;-0,0000151059;-0,0027322304
37,0000000000;CX;603355,0000000000;7507467,0000000000;316,0000000000;1,0000000000;6,0000000000;706,0000000000;381,6103515600;687,0000000000;1,0000000000;1457,0000000000;2332,0000000000;0,5448824167;0,0017450351;179,2146018148;0,3077066839;10,2357282640;1700854,6250000000;16,9936904910;0,0203654636;381,6103515600;0,0000000000;0,0000000000;-0,0000170559;-0,0293219052
38,0000000000;PA;604171,0000000000;7508231,0000000000;179,0000000000;1,0000000000;11,0000000000;398,0000000000;423,0000000000;550,0000000000;5,0000000000;930,0000000000;1314,0000000000;0,4098712504;0,2342495322;175,7200188637;0,1669580489;0,9213804007;3954,1936035000;5,7793741226;3,3348765373;379,3117370600;43,6882629390;0,4415656328;-0,0000947718;0,0050877524
39,0000000000;CX;603719,0000000000;7508558,0000000000;529,0000000000;1,0000000000;6,0000000000;932,0000000000;374,9371948200;1353,0000000000;0,0000000000;1858,0000000000;2137,0000000000;0,2246418297;0,0018891200;179,6076941788;0,1385159046;-67,1315460210;58142,6757810000;13,3063011170;0,0109722260;374,9075012200;0,0296936035;0,0002852998;0,0000000000;0,0000000000
40,0000000000;CX;603997,0000000000;7508100,0000000000;574,0000000000;1,0000000000;7,0000000000;869,0000000000;396,0000000000;1101,0000000000;0,0000000000;1668,0000000000;2145,0000000000;0,3216266036;0,1335708946;179,8756450042;0,1899102628;-14,6236944200;2765,2563477000;5,9960422516;1,5078263283;378,5660705600;17,4339294430;0,1748007834;-0,0002496193;0,0101772090
41,0000000000;PV;603845,0000000000;7508017,0000000000;500,0000000000;1,0000000000;7,0000000000;875,0000000000;417,0000000000;1155,0000000000;0,0000000000;1633,0000000000;1961,0000000000;0,2586649656;0,2342495322;179,5675922334;0,1489650011;9,6757278442;1701,0036621000;4,9358158112;2,8171451092;378,1016845700;38,8983154300;0,3878160715;0,0002294474;0,0129237995
42,0000000000;CX;603251,0000000000;7508141,0000000000;371,0000000000;1,0000000000;6,0000000000;746,0000000000;376,2012329100;886,0000000000;0,0000000000;1477,0000000000;2188,0000000000;0,4235523641;0,0018891200;179,6076941788;0,2418875247;2,5821266174;498462,9375000000;15,4549303050;0,0168625135;376,2012329100;0,0000000000;0,0000000000;0,0000000000;0,0000000000
43,0000000000;PVA;603454,9600000000;7507243,2300000000;576,0000000000;1,0000000000;7,0000000000;896,0000000000;402,0000000000;1086,0000000000;6,0000000000;1655,0000000000;2065,0000000000;0,3106950223;0,0968783051;174,7471914291;0,1801619232;9,9625873566;1344,7523193000;5,4109058380;0,8295624256;381,4934997600;20,5065002440;0,2115717679;0,0022233305;0,0225302055
44,0000000000;PVA;603433,8900000000;7507265,1900000000;471,0000000000;1,0000000000;7,0000000000;810,0000000000;397,0000000000;1010,0000000000;6,0000000000;1525,0000000000;1805,0000000000;0,2824156284;0,1414490938;174,9288401604;0,1525911689;4,4453434944;1914,6828613000;5,5704245567;1,5086007118;381,4862976100;15,5137023930;0,1598385274;0,0018461500;0,0100473678
45,0000000000;PVA;603410,9000000000;7507285,4700000000;510,0000000000;1,0000000000;11,0000000000;832,0000000000;391,0000000000;980,0000000000;7,0000000000;1528,0000000000;1828,0000000000;0,3019942939;0,1626967192;174,8693866730;0,1629098356;2,3619365692;2380,6689453000;5,6461286545;1,8875477314;381,4972534200;9,5027465820;0,0977880806;0,0012437806;0,0124214171
46,0000000000;PVA;603372,7000000000;7507309,7000000000;450,0000000000;1,0000000000;11,0000000000;830,0000000000;383,0000000000;1020,0000000000;0,0000000000;1491,0000000000;1764,0000000000;0,2672413886;0,1232067868;174,6865463257;0,1433710307;1,0032651424;3875,8388672000;6,4153332710;1,4532078505;381,5298767100;1,4701232910;0,0151127093;-0,0049780286;-0,0097502731
47,0000000000;GX;603316,0800000000;7507367,1200000000;303,0000000000;1,0000000000;6,0000000000;687,0000000000;381,8414917000;627,0000000000;0,0000000000;1474,0000000000;2569,0000000000;0,6076345444;0,0018891200;179,6076941788;0,3554172814;3,6269123554;129057,8828100000;14,1036615370;0,0128692323;381,6511230500;0,1903686523;0,0019545907;0,0000000000;0,0000000000
48,0000000000;RY;603265,6900000000;7507384,6800000000;362,0000000000;1,0000000000;6,0000000000;711,0000000000;381,8324585000;741,0000000000;1,0000000000;1395,0000000000;2057,0000000000;0,4703359604;0,0017450351;179,2146018148;0,2531418204;-4,8268833160;1631496,3750000000;16,9520568850;0,0201965906;381,8324585000;0,0000000000;0,0000000000;-0,0000170559;-0,0293219052
49,0000000000;PVA;603289,1600000000;7507593,2700000000;147,0000000000;1,0000000000;7,0000000000;329,0000000000;392,0000000000;327,0000000000;5,0000000000;731,0000000000;1185,0000000000;0,5674602985;0,2792515755;176,2381577492;0,1976351440;6,8766837120;2047,6063232000;4,9375944138;3,6554872990;381,0411377000;10,9588623050;0,1114496812;-0,0009075854;0,0113132671
50,0000000000;PVA;604112,8800000000;7508911,0900000000;220,0000000000;1,0000000000;7,0000000000;344,0000000000;392,0000000000;505,0000000000;7,0000000000;1030,0000000000;1645,0000000000;0,5302325487;0,1113410145;174,1804623604;0,2391608357;2,3844943047;1270,8364258000;5,2142200470;0,9822277427;375,1708984400;16,8291015630;0,1623228043;0,0019630776;0,0318018571
51,0000000000;LVA;603172,7500000000;7508901,1000000000;319,0000000000;3,0000000000;3,0000000000;765,0000000000;389,0000000000;872,0000000000;1,0000000000;1633,0000000000;2151,0000000000;0,4230896533;0,1196113378;179,4119973779;0,2391250283;4,4306716919;3434,9543457000;6,3244843483;1,3652118444;376,1701049800;12,8298950200;0,1235272363;-0,0003346045;0,0028446163
52,0000000000;PVA;603880,7900000000;7508674,5900000000;542,0000000000;1,0000000000;6,0000000000;959,0000000000;374,6193847700;1333,0000000000;0,0000000000;1833,0000000000;2150,0000000000;0,2345678955;0,0693110302;174,3188591003;0,1444654018;-0,0813691691;26225,2695310000;9,2526025772;1,0831699371;374,6193847700;0,0000000000;0,0000000000;-0,0048997002;-0,0206287205
53,0000000000;GX;603797,6500000000;7508517,7200000000;453,0000000000;1,0000000000;6,0000000000;834,0000000000;374,9462280300;1143,0000000000;0,0000000000;1678,0000000000;2054,0000000000;0,2849546373;0,0339003727;175,2361159325;0,1667073518;1,9016470909;208927,1875000000;12,3908367160;0,6944185495;374,9462280300;0,0000000000;0,0000000000;-0,0023500037;0,0014158172
54,0000000000;CY;603740,6900000000;7508536,9600000000;502,0000000000;1,0000000000;6,0000000000;864,0000000000;374,9895629900;1206,0000000000;0,0000000000;1734,0000000000;2087,0000000000;0,2675372064;0,0018891200;179,6076941788;0,1593512595;-35,5386581420;53432,2148440000;13,2218151090;0,0107883830;374,9643554700;0,0252075195;0,0002423750;0,0000000000;0,0000000000
55,0000000000;PV;602329,0000000000;7506665,0000000000;426,0000000000;4,0000000000;10,0000000000;921,0000000000;392,0000000000;1372,0000000000;0,0000000000;1709,0000000000;1696,0000000000;0,1056062579;0,2551870942;174,1804623604;0,0602379702;-1,0806570053;3697,2448730000;5,6230611801;3,6695232391;383,8279418900;8,1720581055;0,0808760598;-0,0030198682;0,0000000000
56,0000000000;PV;603936,3700000000;7508504,0800000000;376,0000000000;1,0000000000;7,0000000000;760,0000000000;397,0000000000;857,0000000000;4,0000000000;1407,0000000000;1965,0000000000;0,3926293552;0,1414490938;176,4996366501;0,2124776542;7,8951573372;1746,8834229000;5,4787058830;1,4811795950;376,8197631800;20,1802368160;0,1980821639;0,0013144589;0,0138952956
57,0000000000;CX;603618,7000000000;7508198,1900000000;614,0000000000;1,0000000000;7,0000000000;982,0000000000;421,0000000000;1227,0000000000;1,0000000000;1678,0000000000;1858,0000000000;0,2045380920;0,0499583967;178,4292036295;0,1170686483;72,9847717290;900,0000000000;5,4566645622;0,3103452325;376,2750854500;44,7249145510;0,4356749356;0,0033208723;0,0888888910
58,0000000000;GX;603784,4600000000;7508380,6700000000;155,0000000000;1,0000000000;10,0000000000;362,0000000000;376,1264038100;407,0000000000;7,0000000000;826,0000000000;1125,0000000000;0,4686684012;0,0137417773;176,7684979439;0,1648805887;-34,9354858400;278572,5937500000;13,5818357470;0,2274523079;376,1264038100;0,0000000000;0,0000000000;-0,0012066517;0,0104806917
59,0000000000;SX;603366,7800000000;7509348,3100000000;577,0000000000;7,0000000000;2,0000000000;856,0000000000;371,0000000000;1033,0000000000;0,0000000000;1579,0000000000;1968,0000000000;0,3115628064;0,0526559092;179,6782494485;0,1752905995;3,9741225243;2907,9553223000;6,9822602272;0,4556134641;365,6401672400;5,3598327637;0,0469620079;0,0007745483;0,0274064057
60,0000000000;CX;601184,0800000000;7506732,9800000000;100,0000000000;1,0000000000;1,0000000000;288,0000000000;459,0000000000;263,0000000000;3,0000000000;835,0000000000;1673,0000000000;0,7283057571;0,4080971181;177,3392946720;0,3049308062;-0,5348784924;6491,2392578000;5,6806831360;7,3953309059;401,6067810100;57,3932189940;0,5502499938;-0,0010430830;-0,0045897667
61,0000000000;LVA;603228,7000000000;7507747,5100000000;135,0000000000;1,0000000000;3,0000000000;453,0000000000;402,0000000000;334,0000000000;4,0000000000;1100,0000000000;2452,0000000000;0,7602297068;0,1196113378;177,4464099407;0,4080400765;5,0770087242;3103,5290527000;6,5695939064;1,4338047504;379,7449646000;22,2550354000;0,2226726711;-0,0033460446;0,0099561578
62,0000000000;GX;603983,6700000000;7509399,9600000000;453,0000000000;7,0000000000;2,0000000000;845,0000000000;365,5146484400;832,0000000000;6,0000000000;1560,0000000000;2444,0000000000;0,4920634925;0,0018891200;174,8953051567;0,2921701372;-13,6113281250;162789,9687500000;14,5679283140;0,0141214188;365,5146484400;0,0000000000;0,0000000000;0,0001012819;-0,0536135137
63,0000000000;GX;604399,0500000000;7509328,0900000000;390,0000000000;7,0000000000;2,0000000000;811,0000000000;366,0000000000;821,0000000000;1,0000000000;1653,0000000000;3017,0000000000;0,5721729994;0,0235658623;179,2146018148;0,3727087677;6,2130026817;25929,0410160000;11,5494136810;0,3401677907;366,0000000000;0,0000000000;0,0000000000;-0,0006252588;-0,0677313134
64,0000000000;GX;601435,0500000000;7506608,8800000000;233,0000000000;1,0000000000;1,0000000000;528,0000000000;398,0523681600;426,0000000000;2,0000000000;1219,0000000000;2599,0000000000;0,7183471322;0,0487586297;176,8941874504;0,4061682224;-5,0660037994;554228,7500000000;13,5373630520;1,5062526464;398,0523681600;0,0000000000;0,0000000000;-0,0033203443;0,0006760503
65,0000000000;CX;601512,2600000000;7506293,3300000000;603,0000000000;1,0000000000;1,0000000000;875,0000000000;469,0000000000;1243,0000000000;7,0000000000;1645,0000000000;1791,0000000000;0,1806196421;0,1980620474;173,7999558449;0,1023151651;31,8193569180;900,0000000000;4,2154927254;1,9008163214;391,0803527800;77,9196472170;0,7878875732;0,0000216664;0,0164945498
66,0000000000;PA;601814,5300000000;7505667,0300000000;296,0000000000;5,0000000000;6,0000000000;544,0000000000;384,0000000000;683,0000000000;0,0000000000;1083,0000000000;1471,0000000000;0,3658310175;0,1292677969;173,7168145180;0,1652222574;2,6268017292;3114,1018066000;6,4945492744;1,5863258839;382,7518005400;1,2481994629;0,0126890475;-0,0045513064;0,0000000000
67,0000000000;CX;603826,6000000000;7507991,9800000000;473,0000000000;1,0000000000;7,0000000000;858,0000000000;426,0000000000;1100,0000000000;0,0000000000;1552,0000000000;1763,0000000000;0,2315752655;0,1820511073;179,9093401134;0,1264784485;25,6263980870;1141,0561523000;4,5391635895;1,7886970043;378,0873413100;47,9126586910;0,4775555134;0,0032357688;0,0298075341
68,0000000000;PA;604107,9200000000;7508268,7600000000;229,0000000000;1,0000000000;11,0000000000;442,0000000000;411,0000000000;478,0000000000;5,0000000000;1003,0000000000;1574,0000000000;0,5341130495;0,1050214320;175,6093616486;0,2331253439;8,9184274673;3201,2600098000;6,3852071762;1,1374857426;378,6729736300;32,3270263670;0,3243072927;0,0002185693;0,0189736653
69,0000000000;LVA;602872,0000000000;7507297,0000000000;363,0000000000;3,0000000000;3,0000000000;659,0000000000;439,0000000000;826,0000000000;4,0000000000;1356,0000000000;1638,0000000000;0,3295454681;0,1987260729;176,4317798615;0,1631832868;17,0707988740;1713,4141846000;4,9245605469;2,2013664246;383,8626709000;55,1373291020;0,5657495856;-0,0005664138;0,0250549186
70,0000000000;CX;603200,0000000000;7507364,0000000000;143,0000000000;1,0000000000;6,0000000000;420,0000000000;381,9588623000;298,0000000000;2,0000000000;1018,0000000000;2381,0000000000;0,7775289416;0,0018891200;178,8215094805;0,4068889618;-0,9776179195;685465,0625000000;16,0055656430;0,0188256446;381,9450988800;0,0137634277;0,0001410416;0,0000060254;-0,0031895444
71,0000000000;RL;602262,0000000000;7506173,0000000000;430,0000000000;4,0000000000;8,0000000000;766,0000000000;424,0000000000;1056,0000000000;3,0000000000;1481,0000000000;1642,0000000000;0,2171979249;0,2090332955;177,6438055038;0,1141854897;5,1985559464;1370,6656494000;4,6493744850;2,2462513447;383,6960754400;40,3039245610;0,4076208770;0,0041604764;0,0104756560
72,0000000000;RL;602341,0000000000;7506371,0000000000;392,0000000000;4,0000000000;5,0000000000;805,0000000000;405,0000000000;1018,0000000000;2,0000000000;1479,0000000000;1805,0000000000;0,2787814438;0,2342495322;178,6402970552;0,1509011835;-3,5378136635;2839,3535156000;5,4481739998;3,1211314201;383,8557128900;21,1442871090;0,2133185864;-0,0007781261;-0,0011129458
73,0000000000;CY;604222,0000000000;7509629,0000000000;195,0000000000;7,0000000000;2,0000000000;453,0000000000;365,0000000000;355,0000000000;1,0000000000;1046,0000000000;2689,0000000000;0,7667542696;0,0333209969;173,7168145180;0,4352312386;-24,7664794920;1941,8717041000;;;365,0000000000;0,0000000000;0,0000000000;0,0000000000;0,0000000000
74,0000000000;GX;603293,0000000000;7508253,0000000000;381,0000000000;1,0000000000;6,0000000000;734,0000000000;375,9700927700;851,0000000000;0,0000000000;1614,0000000000;2572,0000000000;0,5027753711;0,0017456037;173,7168145180;0,3064822555;3,1813111305;2717346,7500000000;17,9229698180;0,0245370734;375,9574585000;0,0126342773;0,0001217898;0,0000000000;-0,0275835283
